DateRep,Countries and territories,Cases,Deaths
2019-12-31,Mexico,0,0
2020-03-26,Moldova,24,0
2020-03-25,Moldova,16,0
2020-03-24,Moldova,15,0
2020-03-23,Moldova,14,0
2020-03-22,Moldova,14,0
2020-03-21,Moldova,17,0
2020-03-20,Moldova,13,0
2020-03-19,Moldova,6,1
2020-03-18,Moldova,1,0
2020-03-17,Moldova,6,0
2020-03-16,Moldova,3,0
2020-03-15,Moldova,12,0
2020-03-14,Moldova,2,0
2020-03-13,Moldova,2,0
2020-03-12,Moldova,1,0
2020-03-11,Moldova,2,0
2020-03-08,Moldova,1,0
2020-03-26,Monaco,4,0
2020-03-25,Monaco,4,0
2020-03-24,Monaco,0,0
2020-03-23,Monaco,5,0
2020-03-22,Monaco,6,0
2020-03-21,Monaco,1,0
2020-03-20,Monaco,2,0
2020-03-19,Monaco,0,0
2020-03-18,Monaco,0,0
2020-03-17,Monaco,2,0
2020-03-16,Monaco,4,0
2020-03-15,Monaco,2,0
2020-03-02,Monaco,0,0
2020-03-01,Monaco,0,0
2020-02-29,Monaco,1,0
2020-02-28,Monaco,0,0
2020-02-27,Monaco,0,0
2020-02-26,Monaco,0,0
2020-02-25,Monaco,0,0
2020-02-24,Monaco,0,0
2020-02-23,Monaco,0,0
2020-02-22,Monaco,0,0
2020-02-21,Monaco,0,0
2020-02-20,Monaco,0,0
2020-02-19,Monaco,0,0
2020-02-18,Monaco,0,0
2020-02-17,Monaco,0,0
2020-02-16,Monaco,0,0
2020-02-15,Monaco,0,0
2020-02-14,Monaco,0,0
2020-02-13,Monaco,0,0
2020-02-12,Monaco,0,0
2020-02-11,Monaco,0,0
2020-02-10,Monaco,0,0
2020-02-09,Monaco,0,0
2020-02-08,Monaco,0,0
2020-02-07,Monaco,0,0
2020-02-06,Monaco,0,0
2020-02-05,Monaco,0,0
2020-02-04,Monaco,0,0
2020-02-03,Monaco,0,0
2020-02-02,Monaco,0,0
2020-02-01,Monaco,0,0
2020-01-31,Monaco,0,0
2020-01-30,Monaco,0,0
2020-01-29,Monaco,0,0
2020-01-28,Monaco,0,0
2020-01-27,Monaco,0,0
2020-01-26,Monaco,0,0
2020-01-25,Monaco,0,0
2020-01-24,Monaco,0,0
2020-01-23,Monaco,0,0
2020-01-22,Monaco,0,0
2020-01-21,Monaco,0,0
2020-01-20,Monaco,0,0
2020-01-19,Monaco,0,0
2020-01-18,Monaco,0,0
2020-01-17,Monaco,0,0
2020-01-16,Monaco,0,0
2020-01-15,Monaco,0,0
2020-01-14,Monaco,0,0
2020-01-13,Monaco,0,0
2020-01-12,Monaco,0,0
2020-01-11,Monaco,0,0
2020-01-10,Monaco,0,0
2020-01-09,Monaco,0,0
2020-01-08,Monaco,0,0
2020-01-07,Monaco,0,0
2020-01-06,Monaco,0,0
2020-01-05,Monaco,0,0
2020-01-04,Monaco,0,0
2020-01-03,Monaco,0,0
2020-01-02,Monaco,0,0
2020-01-01,Monaco,0,0
2019-12-31,Monaco,0,0
2020-03-26,Mongolia,0,0
2020-03-25,Mongolia,0,0
2020-03-24,Mongolia,0,0
2020-03-23,Mongolia,0,0
2020-03-22,Mongolia,4,0
2020-03-21,Mongolia,1,0
2020-03-20,Mongolia,0,0
2020-03-19,Mongolia,1,0
2020-03-18,Mongolia,3,0
2020-03-15,Mongolia,0,0
2020-03-10,Mongolia,1,0
2020-03-26,Montenegro,6,0
2020-03-25,Montenegro,20,0
2020-03-24,Montenegro,6,0
2020-03-23,Montenegro,7,0
2020-03-22,Montenegro,0,0
2020-03-21,Montenegro,1,0
2020-03-20,Montenegro,5,0
2020-03-19,Montenegro,6,0
2020-03-18,Montenegro,2,0
2020-03-26,Montserrat,0,0
2020-03-25,Montserrat,0,0
2020-03-24,Montserrat,0,0
2020-03-23,Montserrat,0,0
2020-03-22,Montserrat,0,0
2020-03-21,Montserrat,1,0
2020-03-26,Morocco,55,1
2020-03-25,Morocco,36,1
2020-03-24,Morocco,19,0
2020-03-23,Morocco,19,1
2020-03-22,Morocco,10,0
2020-03-21,Morocco,23,1
2020-03-20,Morocco,9,0
2020-03-19,Morocco,10,0
2020-03-18,Morocco,7,1
2020-03-17,Morocco,9,0
2020-03-16,Morocco,10,0
2020-03-15,Morocco,11,0
2020-03-14,Morocco,1,0
2020-03-13,Morocco,1,0
2020-03-12,Morocco,3,1
2020-03-06,Morocco,1,0
2020-03-03,Morocco,1,0
2020-03-26,Mozambique,4,0
2020-03-25,Mozambique,0,0
2020-03-24,Mozambique,0,0
2020-03-23,Mozambique,1,0
2020-03-26,Myanmar,0,0
2020-03-25,Myanmar,1,0
2020-03-24,Myanmar,2,0
2020-03-17,Myanmar,0,0
2020-03-26,Namibia,1,0
2020-03-25,Namibia,0,0
2020-03-24,Namibia,0,0
2020-03-23,Namibia,0,0
2020-03-22,Namibia,0,0
2020-03-21,Namibia,1,0
2020-03-20,Namibia,0,0
2020-03-19,Namibia,0,0
2020-03-18,Namibia,0,0
2020-03-17,Namibia,0,0
2020-03-16,Namibia,0,0
2020-03-15,Namibia,2,0
2020-03-26,Nepal,0,0
2020-03-25,Nepal,1,0
2020-03-24,Nepal,1,0
2020-03-23,Nepal,0,0
2020-03-22,Nepal,0,0
2020-03-21,Nepal,0,0
2020-03-20,Nepal,0,0
2020-03-19,Nepal,0,0
2020-03-18,Nepal,0,0
2020-03-17,Nepal,0,0
2020-03-15,Nepal,0,0
2020-03-02,Nepal,0,0
2020-03-01,Nepal,0,0
2020-02-29,Nepal,0,0
2020-02-28,Nepal,0,0
2020-02-27,Nepal,0,0
2020-02-26,Nepal,0,0
2020-02-25,Nepal,0,0
2020-02-24,Nepal,0,0
2020-02-23,Nepal,0,0
2020-02-22,Nepal,0,0
2020-02-21,Nepal,0,0
2020-02-20,Nepal,0,0
2020-02-19,Nepal,0,0
2020-02-18,Nepal,0,0
2020-02-17,Nepal,0,0
2020-02-16,Nepal,0,0
2020-02-15,Nepal,0,0
2020-02-14,Nepal,0,0
2020-02-13,Nepal,0,0
2020-02-12,Nepal,0,0
2020-02-11,Nepal,0,0
2020-02-10,Nepal,0,0
2020-02-09,Nepal,0,0
2020-02-08,Nepal,0,0
2020-02-07,Nepal,0,0
2020-02-06,Nepal,0,0
2020-02-05,Nepal,0,0
2020-02-04,Nepal,0,0
2020-02-03,Nepal,0,0
2020-02-02,Nepal,0,0
2020-02-01,Nepal,0,0
2020-01-31,Nepal,0,0
2020-01-30,Nepal,0,0
2020-01-29,Nepal,0,0
2020-01-28,Nepal,0,0
2020-01-27,Nepal,0,0
2020-01-26,Nepal,0,0
2020-01-25,Nepal,1,0
2020-01-24,Nepal,0,0
2020-01-23,Nepal,0,0
2020-01-22,Nepal,0,0
2020-01-21,Nepal,0,0
2020-01-20,Nepal,0,0
2020-01-19,Nepal,0,0
2020-01-18,Nepal,0,0
2020-01-17,Nepal,0,0
2020-01-16,Nepal,0,0
2020-01-15,Nepal,0,0
2020-01-14,Nepal,0,0
2020-01-13,Nepal,0,0
2020-01-12,Nepal,0,0
2020-01-11,Nepal,0,0
2020-01-10,Nepal,0,0
2020-01-09,Nepal,0,0
2020-01-08,Nepal,0,0
2020-01-07,Nepal,0,0
2020-01-06,Nepal,0,0
2020-01-05,Nepal,0,0
2020-01-04,Nepal,0,0
2020-01-03,Nepal,0,0
2020-01-02,Nepal,0,0
2020-01-01,Nepal,0,0
2019-12-31,Nepal,0,0
2020-03-26,Netherlands,852,80
2020-03-25,Netherlands,811,63
2020-03-24,Netherlands,545,34
2020-03-23,Netherlands,573,43
2020-03-22,Netherlands,637,30
2020-03-21,Netherlands,534,30
2020-03-20,Netherlands,409,18
2020-03-19,Netherlands,346,34
2020-03-18,Netherlands,292,0
2020-03-17,Netherlands,278,4
2020-03-16,Netherlands,176,8
2020-03-15,Netherlands,155,7
2020-03-14,Netherlands,190,0
2020-03-13,Netherlands,111,0
2020-03-12,Netherlands,121,1
2020-03-11,Netherlands,61,1
2020-03-10,Netherlands,56,0
2020-03-09,Netherlands,77,2
2020-03-08,Netherlands,60,0
2020-03-07,Netherlands,46,1
2020-03-06,Netherlands,44,0
2020-03-05,Netherlands,10,0
2020-03-04,Netherlands,10,0
2020-03-03,Netherlands,5,0
2020-03-02,Netherlands,6,0
2020-03-01,Netherlands,5,0
2020-02-29,Netherlands,1,0
2020-02-28,Netherlands,1,0
2020-02-27,Netherlands,0,0
2020-02-26,Netherlands,0,0
2020-02-25,Netherlands,0,0
2020-02-24,Netherlands,0,0
2020-02-23,Netherlands,0,0
2020-02-22,Netherlands,0,0
2020-02-21,Netherlands,0,0
2020-02-20,Netherlands,0,0
2020-02-19,Netherlands,0,0
2020-02-18,Netherlands,0,0
2020-02-17,Netherlands,0,0
2020-02-16,Netherlands,0,0
2020-02-15,Netherlands,0,0
2020-02-14,Netherlands,0,0
2020-02-13,Netherlands,0,0
2020-02-12,Netherlands,0,0
2020-02-11,Netherlands,0,0
2020-02-10,Netherlands,0,0
2020-02-09,Netherlands,0,0
2020-02-08,Netherlands,0,0
2020-02-07,Netherlands,0,0
2020-02-06,Netherlands,0,0
2020-02-05,Netherlands,0,0
2020-02-04,Netherlands,0,0
2020-02-03,Netherlands,0,0
2020-02-02,Netherlands,0,0
2020-02-01,Netherlands,0,0
2020-01-31,Netherlands,0,0
2020-01-30,Netherlands,0,0
2020-01-29,Netherlands,0,0
2020-01-28,Netherlands,0,0
2020-01-27,Netherlands,0,0
2020-01-26,Netherlands,0,0
2020-01-25,Netherlands,0,0
2020-01-24,Netherlands,0,0
2020-01-23,Netherlands,0,0
2020-01-22,Netherlands,0,0
2020-01-21,Netherlands,0,0
2020-01-20,Netherlands,0,0
2020-01-19,Netherlands,0,0
2020-01-18,Netherlands,0,0
2020-01-17,Netherlands,0,0
2020-01-16,Netherlands,0,0
2020-01-15,Netherlands,0,0
2020-01-14,Netherlands,0,0
2020-01-13,Netherlands,0,0
2020-01-12,Netherlands,0,0
2020-01-11,Netherlands,0,0
2020-01-10,Netherlands,0,0
2020-01-09,Netherlands,0,0
2020-01-08,Netherlands,0,0
2020-01-07,Netherlands,0,0
2020-01-06,Netherlands,0,0
2020-01-05,Netherlands,0,0
2020-01-04,Netherlands,0,0
2020-01-03,Netherlands,0,0
2020-01-02,Netherlands,0,0
2020-01-01,Netherlands,0,0
2019-12-31,Netherlands,0,0
2020-03-26,New_Caledonia,5,0
2020-03-25,New_Caledonia,2,0
2020-03-24,New_Caledonia,2,0
2020-03-23,New_Caledonia,1,0
2020-03-22,New_Caledonia,2,0
2020-03-21,New_Caledonia,2,0
2020-03-26,New_Zealand,94,0
2020-03-25,New_Zealand,47,0
2020-03-24,New_Zealand,40,0
2020-03-23,New_Zealand,36,0
2020-03-22,New_Zealand,13,0
2020-03-21,New_Zealand,14,0
2020-03-20,New_Zealand,11,0
2020-03-19,New_Zealand,8,0
2020-03-18,New_Zealand,12,0
2020-03-15,New_Zealand,2,0
2020-03-14,New_Zealand,1,0
2020-03-07,New_Zealand,1,0
2020-03-06,New_Zealand,1,0
2020-03-05,New_Zealand,1,0
2020-03-04,New_Zealand,1,0
2020-03-02,New_Zealand,0,0
2020-03-01,New_Zealand,0,0
2020-02-29,New_Zealand,0,0
2020-02-28,New_Zealand,1,0
2020-02-27,New_Zealand,0,0
2020-02-26,New_Zealand,0,0
2020-02-25,New_Zealand,0,0
2020-02-24,New_Zealand,0,0
2020-02-23,New_Zealand,0,0
2020-02-22,New_Zealand,0,0
2020-02-21,New_Zealand,0,0
2020-02-20,New_Zealand,0,0
2020-02-19,New_Zealand,0,0
2020-02-18,New_Zealand,0,0
2020-02-17,New_Zealand,0,0
2020-02-16,New_Zealand,0,0
2020-02-15,New_Zealand,0,0
2020-02-14,New_Zealand,0,0
2020-02-13,New_Zealand,0,0
2020-02-12,New_Zealand,0,0
2020-02-11,New_Zealand,0,0
2020-02-10,New_Zealand,0,0
2020-02-09,New_Zealand,0,0
2020-02-08,New_Zealand,0,0
2020-02-07,New_Zealand,0,0
2020-02-06,New_Zealand,0,0
2020-02-05,New_Zealand,0,0
2020-02-04,New_Zealand,0,0
2020-02-03,New_Zealand,0,0
2020-02-02,New_Zealand,0,0
2020-02-01,New_Zealand,0,0
2020-01-31,New_Zealand,0,0
2020-01-30,New_Zealand,0,0
2020-01-29,New_Zealand,0,0
2020-01-28,New_Zealand,0,0
2020-01-27,New_Zealand,0,0
2020-01-26,New_Zealand,0,0
2020-01-25,New_Zealand,0,0
2020-01-24,New_Zealand,0,0
2020-01-23,New_Zealand,0,0
2020-01-22,New_Zealand,0,0
2020-01-21,New_Zealand,0,0
2020-01-20,New_Zealand,0,0
2020-01-19,New_Zealand,0,0
2020-01-18,New_Zealand,0,0
2020-01-17,New_Zealand,0,0
2020-01-16,New_Zealand,0,0
2020-01-15,New_Zealand,0,0
2020-01-14,New_Zealand,0,0
2020-01-13,New_Zealand,0,0
2020-01-12,New_Zealand,0,0
2020-01-11,New_Zealand,0,0
2020-01-10,New_Zealand,0,0
2020-01-09,New_Zealand,0,0
2020-01-08,New_Zealand,0,0
2020-01-07,New_Zealand,0,0
2020-01-06,New_Zealand,0,0
2020-01-05,New_Zealand,0,0
2020-01-04,New_Zealand,0,0
2020-01-03,New_Zealand,0,0
2020-01-02,New_Zealand,0,0
2020-01-01,New_Zealand,0,0
2019-12-31,New_Zealand,0,0
2020-03-26,Nicaragua,0,0
2020-03-25,Nicaragua,0,0
2020-03-24,Nicaragua,0,0
2020-03-23,Nicaragua,1,0
2020-03-22,Nicaragua,0,0
2020-03-21,Nicaragua,0,0
2020-03-20,Nicaragua,0,0
2020-03-19,Nicaragua,1,0
2020-03-26,Niger,0,0
2020-03-25,Niger,5,1
2020-03-24,Niger,1,0
2020-03-23,Niger,0,0
2020-03-22,Niger,0,0
2020-03-21,Niger,1,0
2020-03-26,Nigeria,7,0
2020-03-25,Nigeria,4,0
2020-03-24,Nigeria,10,1
2020-03-23,Nigeria,8,0
2020-03-22,Nigeria,10,0
2020-03-21,Nigeria,4,0
2020-03-20,Nigeria,0,0
2020-03-19,Nigeria,5,0
2020-03-18,Nigeria,1,0
2020-03-17,Nigeria,0,0
2020-03-16,Nigeria,0,0
2020-03-15,Nigeria,0,0
2020-03-10,Nigeria,1,0
2020-03-02,Nigeria,0,0
2020-03-01,Nigeria,0,0
2020-02-29,Nigeria,0,0
2020-02-28,Nigeria,1,0
2020-02-27,Nigeria,0,0
2020-02-26,Nigeria,0,0
2020-02-25,Nigeria,0,0
2020-02-24,Nigeria,0,0
2020-02-23,Nigeria,0,0
2020-02-22,Nigeria,0,0
2020-02-21,Nigeria,0,0
2020-02-20,Nigeria,0,0
2020-02-19,Nigeria,0,0
2020-02-18,Nigeria,0,0
2020-02-17,Nigeria,0,0
2020-02-16,Nigeria,0,0
2020-02-15,Nigeria,0,0
2020-02-14,Nigeria,0,0
2020-02-13,Nigeria,0,0
2020-02-12,Nigeria,0,0
2020-02-11,Nigeria,0,0
2020-02-10,Nigeria,0,0
2020-02-09,Nigeria,0,0
2020-02-08,Nigeria,0,0
2020-02-07,Nigeria,0,0
2020-02-06,Nigeria,0,0
2020-02-05,Nigeria,0,0
2020-02-04,Nigeria,0,0
2020-02-03,Nigeria,0,0
2020-02-02,Nigeria,0,0
2020-02-01,Nigeria,0,0
2020-01-31,Nigeria,0,0
2020-01-30,Nigeria,0,0
2020-01-29,Nigeria,0,0
2020-01-28,Nigeria,0,0
2020-01-27,Nigeria,0,0
2020-01-26,Nigeria,0,0
2020-01-25,Nigeria,0,0
2020-01-24,Nigeria,0,0
2020-01-23,Nigeria,0,0
2020-01-22,Nigeria,0,0
2020-01-21,Nigeria,0,0
2020-01-20,Nigeria,0,0
2020-01-19,Nigeria,0,0
2020-01-18,Nigeria,0,0
2020-01-17,Nigeria,0,0
2020-01-16,Nigeria,0,0
2020-01-15,Nigeria,0,0
2020-01-14,Nigeria,0,0
2020-01-13,Nigeria,0,0
2020-01-12,Nigeria,0,0
2020-01-11,Nigeria,0,0
2020-01-10,Nigeria,0,0
2020-01-09,Nigeria,0,0
2020-01-08,Nigeria,0,0
2020-01-07,Nigeria,0,0
2020-01-06,Nigeria,0,0
2020-01-05,Nigeria,0,0
2020-01-04,Nigeria,0,0
2020-01-03,Nigeria,0,0
2020-01-02,Nigeria,0,0
2020-01-01,Nigeria,0,0
2019-12-31,Nigeria,0,0
2020-03-26,North_Macedonia,29,0
2020-03-25,North_Macedonia,12,0
2020-03-24,North_Macedonia,22,1
2020-03-23,North_Macedonia,29,1
2020-03-22,North_Macedonia,15,0
2020-03-21,North_Macedonia,22,0
2020-03-20,North_Macedonia,6,0
2020-03-19,North_Macedonia,11,0
2020-03-18,North_Macedonia,12,0
2020-03-17,North_Macedonia,6,0
2020-03-16,North_Macedonia,0,0
2020-03-14,North_Macedonia,4,0
2020-03-13,North_Macedonia,2,0
2020-03-11,North_Macedonia,4,0
2020-03-07,North_Macedonia,2,0
2020-03-02,North_Macedonia,0,0
2020-03-01,North_Macedonia,0,0
2020-02-29,North_Macedonia,0,0
2020-02-28,North_Macedonia,0,0
2020-02-27,North_Macedonia,1,0
2020-02-26,North_Macedonia,0,0
2020-02-25,North_Macedonia,0,0
2020-02-24,North_Macedonia,0,0
2020-02-23,North_Macedonia,0,0
2020-02-22,North_Macedonia,0,0
2020-02-21,North_Macedonia,0,0
2020-02-20,North_Macedonia,0,0
2020-02-19,North_Macedonia,0,0
2020-02-18,North_Macedonia,0,0
2020-02-17,North_Macedonia,0,0
2020-02-16,North_Macedonia,0,0
2020-02-15,North_Macedonia,0,0
2020-02-14,North_Macedonia,0,0
2020-02-13,North_Macedonia,0,0
2020-02-12,North_Macedonia,0,0
2020-02-11,North_Macedonia,0,0
2020-02-10,North_Macedonia,0,0
2020-02-09,North_Macedonia,0,0
2020-02-08,North_Macedonia,0,0
2020-02-07,North_Macedonia,0,0
2020-02-06,North_Macedonia,0,0
2020-02-05,North_Macedonia,0,0
2020-02-04,North_Macedonia,0,0
2020-02-03,North_Macedonia,0,0
2020-02-02,North_Macedonia,0,0
2020-02-01,North_Macedonia,0,0
2020-01-31,North_Macedonia,0,0
2020-01-30,North_Macedonia,0,0
2020-01-29,North_Macedonia,0,0
2020-01-28,North_Macedonia,0,0
2020-01-27,North_Macedonia,0,0
2020-01-26,North_Macedonia,0,0
2020-01-25,North_Macedonia,0,0
2020-01-24,North_Macedonia,0,0
2020-01-23,North_Macedonia,0,0
2020-01-22,North_Macedonia,0,0
2020-01-21,North_Macedonia,0,0
2020-01-20,North_Macedonia,0,0
2020-01-19,North_Macedonia,0,0
2020-01-18,North_Macedonia,0,0
2020-01-17,North_Macedonia,0,0
2020-01-16,North_Macedonia,0,0
2020-01-15,North_Macedonia,0,0
2020-01-14,North_Macedonia,0,0
2020-01-13,North_Macedonia,0,0
2020-01-12,North_Macedonia,0,0
2020-01-11,North_Macedonia,0,0
2020-01-10,North_Macedonia,0,0
2020-01-09,North_Macedonia,0,0
2020-01-08,North_Macedonia,0,0
2020-01-07,North_Macedonia,0,0
2020-01-06,North_Macedonia,0,0
2020-01-05,North_Macedonia,0,0
2020-01-04,North_Macedonia,0,0
2020-01-03,North_Macedonia,0,0
2020-01-02,North_Macedonia,0,0
2020-01-01,North_Macedonia,0,0
2019-12-31,North_Macedonia,0,0
2020-03-26,Norway,350,2
2020-03-25,Norway,195,2
2020-03-24,Norway,239,1
2020-03-23,Norway,206,0
2020-03-22,Norway,184,0
2020-03-21,Norway,190,1
2020-03-20,Norway,129,3
2020-03-19,Norway,115,0
2020-03-18,Norway,139,0
2020-03-17,Norway,92,2
2020-03-16,Norway,170,0
2020-03-15,Norway,286,0
2020-03-14,Norway,0,0
2020-03-13,Norway,132,1
2020-03-12,Norway,212,0
2020-03-11,Norway,85,0
2020-03-10,Norway,23,0
2020-03-09,Norway,22,0
2020-03-08,Norway,34,0
2020-03-07,Norway,27,0
2020-03-06,Norway,30,0
2020-03-05,Norway,23,0
2020-03-04,Norway,8,0
2020-03-03,Norway,6,0
2020-03-02,Norway,4,0
2020-03-01,Norway,9,0
2020-02-29,Norway,2,0
2020-02-28,Norway,3,0
2020-02-27,Norway,1,0
2020-02-26,Norway,0,0
2020-02-25,Norway,0,0
2020-02-24,Norway,0,0
2020-02-23,Norway,0,0
2020-02-22,Norway,0,0
2020-02-21,Norway,0,0
2020-02-20,Norway,0,0
2020-02-19,Norway,0,0
2020-02-18,Norway,0,0
2020-02-17,Norway,0,0
2020-02-16,Norway,0,0
2020-02-15,Norway,0,0
2020-02-14,Norway,0,0
2020-02-13,Norway,0,0
2020-02-12,Norway,0,0
2020-02-11,Norway,0,0
2020-02-10,Norway,0,0
2020-02-09,Norway,0,0
2020-02-08,Norway,0,0
2020-02-07,Norway,0,0
2020-02-06,Norway,0,0
2020-02-05,Norway,0,0
2020-02-04,Norway,0,0
2020-02-03,Norway,0,0
2020-02-02,Norway,0,0
2020-02-01,Norway,0,0
2020-01-31,Norway,0,0
2020-01-30,Norway,0,0
2020-01-29,Norway,0,0
2020-01-28,Norway,0,0
2020-01-27,Norway,0,0
2020-01-26,Norway,0,0
2020-01-25,Norway,0,0
2020-01-24,Norway,0,0
2020-01-23,Norway,0,0
2020-01-22,Norway,0,0
2020-01-21,Norway,0,0
2020-01-20,Norway,0,0
2020-01-19,Norway,0,0
2020-01-18,Norway,0,0
2020-01-17,Norway,0,0
2020-01-16,Norway,0,0
2020-01-15,Norway,0,0
2020-01-14,Norway,0,0
2020-01-13,Norway,0,0
2020-01-12,Norway,0,0
2020-01-11,Norway,0,0
2020-01-10,Norway,0,0
2020-01-09,Norway,0,0
2020-01-08,Norway,0,0
2020-01-07,Norway,0,0
2020-01-06,Norway,0,0
2020-01-05,Norway,0,0
2020-01-04,Norway,0,0
2020-01-03,Norway,0,0
2020-01-02,Norway,0,0
2020-01-01,Norway,0,0
2019-12-31,Norway,0,0
2020-03-26,Oman,15,0
2020-03-25,Oman,18,0
2020-03-24,Oman,11,0
2020-03-23,Oman,3,0
2020-03-22,Oman,4,0
2020-03-21,Oman,9,0
2020-03-20,Oman,0,0
2020-03-19,Oman,15,0
2020-03-18,Oman,0,0
2020-03-17,Oman,2,0
2020-03-16,Oman,2,0
2020-03-15,Oman,0,0
2020-03-14,Oman,2,0
2020-03-11,Oman,0,0
2020-03-10,Oman,2,0
2020-03-06,Oman,1,0
2020-03-05,Oman,8,0
2020-03-03,Oman,1,0
2020-03-02,Oman,0,0
2020-03-01,Oman,0,0
2020-02-29,Oman,0,0
2020-02-28,Oman,2,0
2020-02-27,Oman,0,0
2020-02-26,Oman,2,0
2020-02-25,Oman,2,0
2020-02-24,Oman,0,0
2020-02-23,Oman,0,0
2020-02-22,Oman,0,0
2020-02-21,Oman,0,0
2020-02-20,Oman,0,0
2020-02-19,Oman,0,0
2020-02-18,Oman,0,0
2020-02-17,Oman,0,0
2020-02-16,Oman,0,0
2020-02-15,Oman,0,0
2020-02-14,Oman,0,0
2020-02-13,Oman,0,0
2020-02-12,Oman,0,0
2020-02-11,Oman,0,0
2020-02-10,Oman,0,0
2020-02-09,Oman,0,0
2020-02-08,Oman,0,0
2020-02-07,Oman,0,0
2020-02-06,Oman,0,0
2020-02-05,Oman,0,0
2020-02-04,Oman,0,0
2020-02-03,Oman,0,0
2020-02-02,Oman,0,0
2020-02-01,Oman,0,0
2020-01-31,Oman,0,0
2020-01-30,Oman,0,0
2020-01-29,Oman,0,0
2020-01-28,Oman,0,0
2020-01-27,Oman,0,0
2020-01-26,Oman,0,0
2020-01-25,Oman,0,0
2020-01-24,Oman,0,0
2020-01-23,Oman,0,0
2020-01-22,Oman,0,0
2020-01-21,Oman,0,0
2020-01-20,Oman,0,0
2020-01-19,Oman,0,0
2020-01-18,Oman,0,0
2020-01-17,Oman,0,0
2020-01-16,Oman,0,0
2020-01-15,Oman,0,0
2020-01-14,Oman,0,0
2020-01-13,Oman,0,0
2020-01-12,Oman,0,0
2020-01-11,Oman,0,0
2020-01-10,Oman,0,0
2020-01-09,Oman,0,0
2020-01-08,Oman,0,0
2020-01-07,Oman,0,0
2020-01-06,Oman,0,0
2020-01-05,Oman,0,0
2020-01-04,Oman,0,0
2020-01-03,Oman,0,0
2020-01-02,Oman,0,0
2020-01-01,Oman,0,0
2019-12-31,Oman,0,0
2020-03-26,Pakistan,66,1
2020-03-25,Pakistan,104,1
2020-03-24,Pakistan,103,1
2020-03-23,Pakistan,138,2
2020-03-22,Pakistan,151,0
2020-03-21,Pakistan,17,1
2020-03-20,Pakistan,176,2
2020-03-19,Pakistan,115,0
2020-03-18,Pakistan,0,0
2020-03-17,Pakistan,156,0
2020-03-16,Pakistan,1,0
2020-03-15,Pakistan,9,0
2020-03-14,Pakistan,0,0
2020-03-13,Pakistan,1,0
2020-03-12,Pakistan,4,0
2020-03-11,Pakistan,0,0
2020-03-10,Pakistan,10,0
2020-03-07,Pakistan,1,0
2020-03-04,Pakistan,1,0
2020-03-02,Pakistan,0,0
2020-03-01,Pakistan,2,0
2020-02-29,Pakistan,0,0
2020-02-28,Pakistan,0,0
2020-02-27,Pakistan,2,0
2020-02-26,Pakistan,0,0
2020-02-25,Pakistan,0,0
2020-02-24,Pakistan,0,0
2020-02-23,Pakistan,0,0
2020-02-22,Pakistan,0,0
2020-02-21,Pakistan,0,0
2020-02-20,Pakistan,0,0
2020-02-19,Pakistan,0,0
2020-02-18,Pakistan,0,0
2020-02-17,Pakistan,0,0
2020-02-16,Pakistan,0,0
2020-02-15,Pakistan,0,0
2020-02-14,Pakistan,0,0
2020-02-13,Pakistan,0,0
2020-02-12,Pakistan,0,0
2020-02-11,Pakistan,0,0
2020-02-10,Pakistan,0,0
2020-02-09,Pakistan,0,0
2020-02-08,Pakistan,0,0
2020-02-07,Pakistan,0,0
2020-02-06,Pakistan,0,0
2020-02-05,Pakistan,0,0
2020-02-04,Pakistan,0,0
2020-02-03,Pakistan,0,0
2020-02-02,Pakistan,0,0
2020-02-01,Pakistan,0,0
2020-01-31,Pakistan,0,0
2020-01-30,Pakistan,0,0
2020-01-29,Pakistan,0,0
2020-01-28,Pakistan,0,0
2020-01-27,Pakistan,0,0
2020-01-26,Pakistan,0,0
2020-01-25,Pakistan,0,0
2020-01-24,Pakistan,0,0
2020-01-23,Pakistan,0,0
2020-01-22,Pakistan,0,0
2020-01-21,Pakistan,0,0
2020-01-20,Pakistan,0,0
2020-01-19,Pakistan,0,0
2020-01-18,Pakistan,0,0
2020-01-17,Pakistan,0,0
2020-01-16,Pakistan,0,0
2020-01-15,Pakistan,0,0
2020-01-14,Pakistan,0,0
2020-01-13,Pakistan,0,0
2020-01-12,Pakistan,0,0
2020-01-11,Pakistan,0,0
2020-01-10,Pakistan,0,0
2020-01-09,Pakistan,0,0
2020-01-08,Pakistan,0,0
2020-01-07,Pakistan,0,0
2020-01-06,Pakistan,0,0
2020-01-05,Pakistan,0,0
2020-01-04,Pakistan,0,0
2020-01-03,Pakistan,0,0
2020-01-02,Pakistan,0,0
2020-01-01,Pakistan,0,0
2019-12-31,Pakistan,0,0
2020-03-26,Palestine,2,0
2020-03-25,Palestine,1,0
2020-03-24,Palestine,0,0
2020-03-23,Palestine,7,0
2020-03-22,Palestine,4,0
2020-03-21,Palestine,1,0
2020-03-20,Palestine,3,0
2020-03-19,Palestine,3,0
2020-03-18,Palestine,2,0
2020-03-17,Palestine,1,0
2020-03-16,Palestine,0,0
2020-03-15,Palestine,3,0
2020-03-14,Palestine,5,0
2020-03-12,Palestine,1,0
2020-03-11,Palestine,9,0
2020-03-10,Palestine,1,0
2020-03-08,Palestine,3,0
2020-03-07,Palestine,9,0
2020-03-06,Palestine,7,0
2020-03-26,Panama,0,0
2020-03-25,Panama,98,0
